job_id,title,sector,description,required_skills,experience_level,company_type,location
JOB_02514,Junior Game Developer,Oyun Geliştirme,"Oyun Geliştirme sektöründe faaliyet gösteren Danışmanlık Firması'ümüz için Junior Game Developer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: C#, Shader Programming, Game AI, Blender, Multiplayer Systems konularında deneyim. Ayrıca Animation, Unity, Performance Optimization, Unreal Engine, 3D Modeling, C++ teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","C#, Shader Programming, Game AI, Blender, Multiplayer Systems, Animation, Unity, Performance Optimization, Unreal Engine, 3D Modeling, C++",Junior,Danışmanlık Firması,İzmir
JOB_02515,Lead FPGA Developer,IoT ve Gömülü Sistemler,"Lead seviyede FPGA Developer pozisyonu için başvuruları kabul ediyoruz. Uluslararası Şirket olarak IoT ve Gömülü Sistemler alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Arduino, Python, C++, RTOS, Raspberry Pi, Embedded Linux, Wireless Communication, MQTT, PCB Design, Sensor Integration. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Arduino, Python, C++, RTOS, Raspberry Pi, Embedded Linux, Wireless Communication, MQTT, PCB Design, Sensor Integration",Lead,Uluslararası Şirket,İstanbul
JOB_02516,Lead Full Stack Developer,Yazılım Geliştirme,"Lead seviyede Full Stack Developer pozisyonu için başvuruları kabul ediyoruz. Danışmanlık Firması olarak Yazılım Geliştirme alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Agile, Node.js, Kubernetes, Go, Docker, Git. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Agile, Node.js, Kubernetes, Go, Docker, Git",Lead,Danışmanlık Firması,İzmir
JOB_02517,Mid-Level Growth Hacker,E-Ticaret,"E-Ticaret sektöründe faaliyet gösteren Scale-up'ümüz için Mid-Level Growth Hacker pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: CRM, Google Analytics, Shopify, Product Management, User Experience Design konularında deneyim. Ayrıca Inventory Management, Conversion Optimization teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","CRM, Google Analytics, Shopify, Product Management, User Experience Design, Inventory Management, Conversion Optimization",Mid-Level,Scale-up,İzmir
JOB_02518,Lead Kubernetes Engineer,Bulut Bilişim,"Danışmanlık Firması bünyesinde görev yapacak Lead seviye Kubernetes Engineer arıyoruz. Bulut Bilişim alanında deneyimli, Serverless Architecture, Cost Optimization, AWS teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Serverless Architecture, Cost Optimization, AWS, Cloud Security, Azure, S3. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Serverless Architecture, Cost Optimization, AWS, Cloud Security, Azure, S3",Lead,Danışmanlık Firması,Remote
JOB_02519,Mid-Level Cloud Engineer,Bulut Bilişim,"Danışmanlık Firması bünyesinde görev yapacak Mid-Level seviye Cloud Engineer arıyoruz. Bulut Bilişim alanında deneyimli, Serverless Architecture, Cost Optimization, Kubernetes teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Serverless Architecture, Cost Optimization, Kubernetes, S3, Lambda, Azure, Cloud Security, EC2, CloudFormation. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Serverless Architecture, Cost Optimization, Kubernetes, S3, Lambda, Azure, Cloud Security, EC2, CloudFormation",Mid-Level,Danışmanlık Firması,İzmir
JOB_02520,Principal Firmware Engineer,IoT ve Gömülü Sistemler,"Kurumsal Firma bünyesinde görev yapacak Principal seviye Firmware Engineer arıyoruz. IoT ve Gömülü Sistemler alanında deneyimli, PCB Design, Arduino, Python teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: PCB Design, Arduino, Python, MQTT, Raspberry Pi, Circuit Design. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","PCB Design, Arduino, Python, MQTT, Raspberry Pi, Circuit Design",Principal,Kurumsal Firma,Hybrid
JOB_02521,Mid-Level Security Architect,Siber Güvenlik,"Mid-Level seviyede Security Architect pozisyonu için başvuruları kabul ediyoruz. Uluslararası Şirket olarak Siber Güvenlik alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Wireshark, OWASP, Incident Response, Security Auditing, Vulnerability Assessment, Burp Suite, Firewall. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Wireshark, OWASP, Incident Response, Security Auditing, Vulnerability Assessment, Burp Suite, Firewall",Mid-Level,Uluslararası Şirket,Hybrid
JOB_02522,Mid-Level Analytics Manager,Veri Bilimi,"Mid-Level seviyede Analytics Manager pozisyonu için başvuruları kabul ediyoruz. Startup olarak Veri Bilimi alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Data Visualization, ETL, Scikit-learn, TensorFlow, NumPy, Apache Spark, PyTorch. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Data Visualization, ETL, Scikit-learn, TensorFlow, NumPy, Apache Spark, PyTorch",Mid-Level,Startup,Remote
JOB_02523,Senior Data Scientist,Veri Bilimi,"Senior seviyede Data Scientist pozisyonu için başvuruları kabul ediyoruz. Teknoloji Devi olarak Veri Bilimi alanında öncü projeler geliştiriyoruz. Aranan nitelikler: SQL, Data Visualization, Tableau, PyTorch, Python, Apache Spark, ETL. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","SQL, Data Visualization, Tableau, PyTorch, Python, Apache Spark, ETL",Senior,Teknoloji Devi,İzmir
JOB_02524,Junior Analytics Manager,Veri Bilimi,"Veri Bilimi sektöründe faaliyet gösteren Uluslararası Şirket'ümüz için Junior Analytics Manager pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Pandas, TensorFlow, R, Data Visualization, NumPy konularında deneyim. Ayrıca ETL teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Pandas, TensorFlow, R, Data Visualization, NumPy, ETL",Junior,Uluslararası Şirket,İzmir
JOB_02525,Junior Health Informatics Specialist,Sağlık Teknolojileri,"Junior seviyede Health Informatics Specialist pozisyonu için başvuruları kabul ediyoruz. Teknoloji Devi olarak Sağlık Teknolojileri alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Electronic Health Records, HL7, R, Medical Imaging, Python, FHIR, Bioinformatics, HIPAA Compliance, Clinical Data Management. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Electronic Health Records, HL7, R, Medical Imaging, Python, FHIR, Bioinformatics, HIPAA Compliance, Clinical Data Management",Junior,Teknoloji Devi,Hybrid
JOB_02526,Senior Site Reliability Engineer,Bulut Bilişim,"Danışmanlık Firması bünyesinde görev yapacak Senior seviye Site Reliability Engineer arıyoruz. Bulut Bilişim alanında deneyimli, Terraform, S3, Serverless Architecture teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Terraform, S3, Serverless Architecture, Cloud Security, Docker, CloudFormation, Cost Optimization. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Terraform, S3, Serverless Architecture, Cloud Security, Docker, CloudFormation, Cost Optimization",Senior,Danışmanlık Firması,İstanbul
JOB_02527,Principal Graphics Programmer,Oyun Geliştirme,"Principal seviyede Graphics Programmer pozisyonu için başvuruları kabul ediyoruz. Startup olarak Oyun Geliştirme alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Blender, C++, C#, Performance Optimization, Unreal Engine, Shader Programming, Unity. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Blender, C++, C#, Performance Optimization, Unreal Engine, Shader Programming, Unity",Principal,Startup,Hybrid
JOB_02528,Mid-Level DevOps Engineer,Yazılım Geliştirme,"Yazılım Geliştirme sektöründe faaliyet gösteren Ar-Ge Merkezi'ümüz için Mid-Level DevOps Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Microservices, PostgreSQL, JavaScript, Git, Node.js konularında deneyim. Ayrıca REST API, CI/CD teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Microservices, PostgreSQL, JavaScript, Git, Node.js, REST API, CI/CD",Mid-Level,Ar-Ge Merkezi,İstanbul
JOB_02529,Lead Deep Learning Engineer,Yapay Zeka,"Yapay Zeka sektöründe faaliyet gösteren Kurumsal Firma'ümüz için Lead Deep Learning Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: NLP, Keras, Deep Learning, Reinforcement Learning, BERT konularında deneyim. Ayrıca Computer Vision, TensorFlow, GPT teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","NLP, Keras, Deep Learning, Reinforcement Learning, BERT, Computer Vision, TensorFlow, GPT",Lead,Kurumsal Firma,Remote
JOB_02530,Junior AWS Solutions Architect,Bulut Bilişim,"Junior seviyede AWS Solutions Architect pozisyonu için başvuruları kabul ediyoruz. Ar-Ge Merkezi olarak Bulut Bilişim alanında öncü projeler geliştiriyoruz. Aranan nitelikler: AWS, Terraform, Serverless Architecture, S3, Cost Optimization. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","AWS, Terraform, Serverless Architecture, S3, Cost Optimization",Junior,Ar-Ge Merkezi,Hybrid
JOB_02531,Junior Mobile Developer,Yazılım Geliştirme,"Junior seviyede Mobile Developer pozisyonu için başvuruları kabul ediyoruz. Ar-Ge Merkezi olarak Yazılım Geliştirme alanında öncü projeler geliştiriyoruz. Aranan nitelikler: PostgreSQL, MongoDB, JavaScript, Kubernetes, REST API, Agile, GraphQL, Node.js. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","PostgreSQL, MongoDB, JavaScript, Kubernetes, REST API, Agile, GraphQL, Node.js",Junior,Ar-Ge Merkezi,Remote
JOB_02532,Mid-Level Embedded Systems Developer,IoT ve Gömülü Sistemler,"IoT ve Gömülü Sistemler sektöründe faaliyet gösteren Startup'ümüz için Mid-Level Embedded Systems Developer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Microcontrollers, PCB Design, C, Sensor Integration, Circuit Design konularında deneyim. Ayrıca MQTT, Python, Arduino, Embedded Linux, C++, Raspberry Pi, RTOS teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Microcontrollers, PCB Design, C, Sensor Integration, Circuit Design, MQTT, Python, Arduino, Embedded Linux, C++, Raspberry Pi, RTOS",Mid-Level,Startup,İzmir
JOB_02533,Lead Cloud Security Specialist,Bulut Bilişim,"Bulut Bilişim sektöründe faaliyet gösteren Danışmanlık Firması'ümüz için Lead Cloud Security Specialist pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: CloudFormation, Lambda, Kubernetes, AWS, S3 konularında deneyim. Ayrıca Docker, Serverless Architecture teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","CloudFormation, Lambda, Kubernetes, AWS, S3, Docker, Serverless Architecture",Lead,Danışmanlık Firması,İzmir
JOB_02534,Lead Bioinformatics Scientist,Sağlık Teknolojileri,"Scale-up bünyesinde görev yapacak Lead seviye Bioinformatics Scientist arıyoruz. Sağlık Teknolojileri alanında deneyimli, R, Python, Bioinformatics teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: R, Python, Bioinformatics, Telemedicine Platforms, Medical Imaging, HL7, FHIR, Clinical Data Management. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","R, Python, Bioinformatics, Telemedicine Platforms, Medical Imaging, HL7, FHIR, Clinical Data Management",Lead,Scale-up,Remote
JOB_02535,Lead Firmware Engineer,IoT ve Gömülü Sistemler,"IoT ve Gömülü Sistemler sektöründe faaliyet gösteren Uluslararası Şirket'ümüz için Lead Firmware Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: C, Microcontrollers, MQTT, Arduino, Raspberry Pi konularında deneyim. Ayrıca Python, Embedded Linux, C++, PCB Design, Circuit Design teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","C, Microcontrollers, MQTT, Arduino, Raspberry Pi, Python, Embedded Linux, C++, PCB Design, Circuit Design",Lead,Uluslararası Şirket,Ankara
JOB_02536,Mid-Level Clinical Data Analyst,Sağlık Teknolojileri,"Sağlık Teknolojileri sektöründe faaliyet gösteren Startup'ümüz için Mid-Level Clinical Data Analyst pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Medical Imaging, Python, HIPAA Compliance, Telemedicine Platforms, FHIR konularında deneyim. Ayrıca Clinical Data Management teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Medical Imaging, Python, HIPAA Compliance, Telemedicine Platforms, FHIR, Clinical Data Management",Mid-Level,Startup,Ankara
JOB_02537,Principal Security Engineer,Siber Güvenlik,"Siber Güvenlik sektöründe faaliyet gösteren Danışmanlık Firması'ümüz için Principal Security Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Incident Response, Cryptography, Network Security, Vulnerability Assessment, Firewall konularında deneyim. Ayrıca  teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Incident Response, Cryptography, Network Security, Vulnerability Assessment, Firewall",Principal,Danışmanlık Firması,İstanbul
JOB_02538,Senior Clinical Data Analyst,Sağlık Teknolojileri,"Senior seviyede Clinical Data Analyst pozisyonu için başvuruları kabul ediyoruz. Scale-up olarak Sağlık Teknolojileri alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Medical Imaging, HIPAA Compliance, R, Electronic Health Records, Bioinformatics, Python, Telemedicine Platforms, HL7, Clinical Data Management, FHIR. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Medical Imaging, HIPAA Compliance, R, Electronic Health Records, Bioinformatics, Python, Telemedicine Platforms, HL7, Clinical Data Management, FHIR",Senior,Scale-up,Hybrid
JOB_02539,Principal SOC Analyst,Siber Güvenlik,"Principal seviyede SOC Analyst pozisyonu için başvuruları kabul ediyoruz. Teknoloji Devi olarak Siber Güvenlik alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Network Security, Security Auditing, Firewall, Vulnerability Assessment, OWASP. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Network Security, Security Auditing, Firewall, Vulnerability Assessment, OWASP",Principal,Teknoloji Devi,Ankara
JOB_02540,Lead Penetration Tester,Siber Güvenlik,"Lead seviyede Penetration Tester pozisyonu için başvuruları kabul ediyoruz. Uluslararası Şirket olarak Siber Güvenlik alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Firewall, Cryptography, SIEM, Kali Linux, Security Auditing, Incident Response, Burp Suite, Penetration Testing. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Firewall, Cryptography, SIEM, Kali Linux, Security Auditing, Incident Response, Burp Suite, Penetration Testing",Lead,Uluslararası Şirket,Ankara
JOB_02541,Mid-Level Unity Developer,Oyun Geliştirme,"Uluslararası Şirket bünyesinde görev yapacak Mid-Level seviye Unity Developer arıyoruz. Oyun Geliştirme alanında deneyimli, C#, Blender, Game AI teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: C#, Blender, Game AI, C++, Unreal Engine, Unity, Shader Programming. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","C#, Blender, Game AI, C++, Unreal Engine, Unity, Shader Programming",Mid-Level,Uluslararası Şirket,Remote
